Component 	 CO2 	 CO2 	 CH4	N2O	SO2	CFC-11	CFC-12	CFC-113	CFC-114	CFC-115	CH3Br	CCl4	CH3CCl3	HCFC-22	HCFC-141b	HCFC-123	HCFC-142b	H-1211	H-1301	H-2402	HFC125	HFC134a	HFC143a	HFC227ea	HFC23	HFC245fa	HFC32	HFC4310mee	C2F6	C6F14	CF4	SF6	NOx	CO	NMVOC	NH3	BMB_AEROS_BC	BMB_AEROS_OC	BC	OC	H-1202	C3F8	C4F10	C5F12	C7F16	C8F18	cC4F8	SO2F2	HFC236fa	HFC152a	HFC365mfc	CH2Cl2	CHCl3	CH3Cl	NF3 
Unit 	 Pg_C	Pg_C	Tg	Tg_N	Tg_SO2	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Mt_N	Mt	Mt	Mt	Tg	Tg	Tg	Tg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg	Gg
Description 	 fossil_fuel 	 landuse 	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total	 total
Reference	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt	eu_necp_ltt
1981 	 5.25153304 	 1.31821517 	 277.32796201 	 5.10855505 	 134.08430321 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.13524177 	 0.00000000 	 4.22715681 	 0.00000000 	 0.00000000 	 0.00000000 	 1.89382910 	 0.00000000 	 17.51537002 	 3.18973640 	 34.75216935 	 836.21470030 	 166.64859377 	 45.05552376 	 0.00000000 	 0.00000000 	 6.57337195 	 24.26624439 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1982 	 5.22163501 	 1.24009353 	 276.64079181 	 5.02997992 	 130.88152657 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.18214320 	 0.00000000 	 3.83419142 	 0.00000000 	 0.00000000 	 0.00000000 	 1.63490346 	 0.00000000 	 15.92125246 	 3.14851470 	 33.96542659 	 834.59550398 	 165.32239092 	 45.32641996 	 0.00000000 	 0.00000000 	 6.54936786 	 24.20123295 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1983 	 5.25602800 	 1.30593803 	 276.72298369 	 5.17639898 	 128.98067585 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.23394507 	 0.00000000 	 4.65606139 	 0.00000000 	 0.00000000 	 0.00000000 	 1.73133841 	 0.00000000 	 16.00154814 	 2.71043361 	 33.78413902 	 836.76503678 	 165.03421731 	 45.93478836 	 0.00000000 	 0.00000000 	 6.60616334 	 24.25414790 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1984 	 5.42564033 	 1.53905110 	 280.59745693 	 5.24988265 	 130.29073266 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.28948454 	 0.00000000 	 5.09045827 	 0.00000000 	 0.00000000 	 0.00000000 	 2.26664388 	 0.00000000 	 17.11833183 	 3.31502660 	 34.58766533 	 846.84529796 	 166.43913347 	 46.75652433 	 0.00000000 	 0.00000000 	 6.75204335 	 24.45194060 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1985 	 5.50761715 	 1.44403931 	 281.36026802 	 5.18296496 	 130.66317079 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.34823153 	 0.00000000 	 5.35031648 	 0.00000000 	 0.00000000 	 0.00000000 	 2.31113456 	 0.00000000 	 16.41348270 	 4.10738622 	 34.86831505 	 846.90108091 	 163.78523309 	 47.22960863 	 0.00000000 	 0.00000000 	 6.76138493 	 24.18352721 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1986 	 5.60861486 	 1.50850887 	 286.41086270 	 5.21552664 	 130.37820917 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.41076362 	 0.00000000 	 5.74792517 	 0.00000000 	 0.00000000 	 0.00000000 	 2.24263803 	 0.00000000 	 15.59363970 	 4.43377389 	 35.77286642 	 859.15957067 	 167.17700261 	 48.06711432 	 0.00000000 	 0.00000000 	 6.93474719 	 24.66262374 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1987 	 5.78899234 	 1.45736990 	 288.06641960 	 5.29240282 	 132.63506071 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.47922570 	 0.00000000 	 5.79405419 	 0.00000000 	 0.00000000 	 0.00000000 	 2.09178328 	 0.00000000 	 15.96018952 	 4.15133962 	 36.82499490 	 868.03899885 	 168.43135664 	 48.72883192 	 0.00000000 	 0.00000000 	 7.06131876 	 24.91139064 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1988 	 5.97725875 	 1.41129513 	 294.06478884 	 5.34824767 	 133.63592445 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.55776802 	 0.00000000 	 6.74861128 	 0.00000000 	 0.00000000 	 0.00000000 	 2.15125927 	 0.00000000 	 16.11119723 	 4.25541040 	 38.00296445 	 878.47666832 	 170.93341905 	 49.24097771 	 0.00000000 	 0.00000000 	 7.21790370 	 25.16173087 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1989 	 6.07562672 	 1.35189318 	 302.01487649 	 5.39255187 	 133.54938580 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00059976 	 0.49843662 	 0.65294031 	 0.00000000 	 7.61852988 	 0.00000000 	 0.00000000 	 0.00000000 	 2.27009231 	 0.00000000 	 16.38642179 	 4.60911532 	 39.13908975 	 917.32373982 	 180.49739883 	 50.36647478 	 0.00000000 	 0.00000000 	 7.41085282 	 26.80571741 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1990 	 6.23683384 	 1.35824158 	 301.82681155 	 5.47627663 	 133.25367988 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00240000 	 1.41580000 	 0.77400000 	 0.00000000 	 7.08293014 	 0.00000000 	 0.00120000 	 0.00000000 	 2.29954145 	 0.00000000 	 15.54808972 	 5.03480257 	 39.31925359 	 901.50469063 	 179.21487823 	 50.44498330 	 0.00000000 	 0.00000000 	 7.44803137 	 26.59358348 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1991 	 6.26315014 	 1.35643488 	 300.29773858 	 5.45309303 	 130.54156856 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00820000 	 3.59930000 	 0.58040000 	 0.00030000 	 6.61938225 	 0.00000000 	 0.10960000 	 0.00000000 	 2.30984903 	 0.00000000 	 15.53706865 	 5.43541226 	 39.58287351 	 903.27461412 	 179.49145460 	 50.49634903 	 0.00000000 	 0.00000000 	 7.48373216 	 26.77193701 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1992 	 6.22599250 	 1.43504694 	 300.30375139 	 5.47212103 	 126.10964217 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.61560000 	 5.57890000 	 0.65560000 	 0.00080000 	 7.27884731 	 0.00000000 	 0.21930000 	 0.00000000 	 2.10689138 	 0.00000000 	 13.22640716 	 5.46236594 	 40.08318505 	 932.01579762 	 187.07146182 	 50.99644665 	 0.00000000 	 0.00000000 	 7.49559622 	 27.98536207 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1993 	 6.25981917 	 1.35749380 	 298.87304097 	 5.50461887 	 124.00368356 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.03700000 	 7.70010000 	 1.03220000 	 0.00230000 	 8.18895896 	 0.00000000 	 0.25100000 	 0.00000000 	 2.10287661 	 0.00000000 	 12.45592769 	 5.52740481 	 40.33370214 	 938.47135031 	 188.09554010 	 51.26129666 	 0.00000000 	 0.00000000 	 7.58598404 	 28.21013915 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1994 	 6.30826686 	 1.60736209 	 297.60958889 	 5.53707682 	 120.92958755 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 1.06990000 	 13.77000000 	 1.52080000 	 0.01160000 	 8.17701114 	 0.00020000 	 0.28270000 	 0.00000000 	 2.07986687 	 0.00000000 	 11.44508372 	 5.90607700 	 40.18826117 	 894.16732800 	 178.85620360 	 51.34121162 	 0.00000000 	 0.00000000 	 7.59498531 	 26.91604530 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1995 	 6.45451327 	 1.48264461 	 306.07596641 	 5.74086843 	 118.69496592 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 3.11100000 	 21.65530000 	 2.54560000 	 0.20970000 	 9.08860606 	 0.00030000 	 0.31440000 	 0.00000000 	 2.28656386 	 0.00000000 	 11.49875795 	 6.24079412 	 41.31173203 	 959.08179112 	 193.70533597 	 52.06583468 	 0.00000000 	 0.00000000 	 7.93853559 	 29.27932781 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1996 	 6.58573858 	 1.64097512 	 312.64163657 	 5.92532548 	 116.05283052 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 4.21390000 	 33.88860000 	 3.24700000 	 0.49390000 	 9.52025397 	 0.00060000 	 0.34610000 	 0.00000000 	 2.59123783 	 0.00000000 	 11.43557421 	 6.17689080 	 42.17539592 	 980.14931670 	 198.59080578 	 53.03455960 	 0.00000000 	 0.00000000 	 8.04125688 	 31.13741373 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1997 	 6.70099301 	 2.02144481 	 310.42069065 	 5.84197504 	 115.79944335 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 7.57650000 	 40.35820000 	 4.68000000 	 0.43760000 	 10.10080606 	 0.00150000 	 0.42840000 	 0.00130000 	 2.92523932 	 0.00000000 	 11.31600137 	 5.73628726 	 42.39917279 	 966.61350851 	 194.88541769 	 53.32259402 	 0.00000000 	 0.00000000 	 8.04388685 	 30.56603318 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1998 	 6.74404006 	 1.67698187 	 308.02411577 	 5.83255557 	 113.72367915 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 6.23150000 	 59.57920000 	 5.51310000 	 0.49350000 	 10.42264982 	 0.00390000 	 0.48970000 	 0.00300000 	 2.95788938 	 0.00000000 	 11.12552587 	 5.46787243 	 42.15034636 	 948.94514927 	 192.74250776 	 53.65485645 	 0.00000000 	 0.00000000 	 7.72530130 	 29.97178278 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
1999 	 6.80968959 	 1.63834922 	 307.32292053 	 5.81835940 	 109.48218946 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 5.88180000 	 67.79860000 	 6.27080000 	 0.43940000 	 10.34886703 	 0.00960000 	 0.74700000 	 0.00310000 	 3.05142726 	 0.00000000 	 11.07005945 	 5.24897245 	 41.82718272 	 937.58260601 	 191.33617967 	 53.95153132 	 0.00000000 	 0.00000000 	 7.60379194 	 29.76373121 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2000 	 7.01020224 	 1.44574475 	 307.45144164 	 5.74303765 	 108.74862347 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 8.22260000 	 74.93500000 	 7.20270000 	 0.85580000 	 11.06479800 	 0.02180000 	 0.87200000 	 0.00310000 	 3.10268995 	 0.00000000 	 10.98257205 	 5.14664621 	 42.27130918 	 898.83693265 	 182.92925421 	 54.12746694 	 0.00000000 	 0.00000000 	 7.43963817 	 28.69163159 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2001 	 7.08009320 	 1.30055895 	 307.79279772 	 5.74683818 	 109.65261086 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 9.20160000 	 81.77090000 	 8.84960000 	 0.76880000 	 8.93970448 	 0.05720000 	 1.34110000 	 0.00310000 	 2.86905361 	 0.00000000 	 10.37388529 	 5.20592336 	 41.65385112 	 868.78470490 	 178.78711464 	 53.72162837 	 0.00000000 	 0.00000000 	 7.33373110 	 27.72753837 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2002 	 7.21084116 	 1.39959592 	 306.81377780 	 5.80421648 	 108.53218466 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 10.84490000 	 93.53370000 	 9.83680000 	 1.11450000 	 9.46819794 	 0.70260000 	 1.79780000 	 0.00310000 	 2.85171858 	 0.00000000 	 10.43503109 	 5.61825213 	 41.66915535 	 856.30036076 	 179.79942863 	 54.07693170 	 0.00000000 	 0.00000000 	 7.37216062 	 27.87525654 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2003 	 7.55743681 	 1.65820847 	 315.84520995 	 5.91903297 	 113.43610723 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 12.91790000 	 103.00660000 	 10.35230000 	 1.28620000 	 9.63762248 	 1.33070000 	 2.73250000 	 0.00180000 	 2.66295760 	 0.00000000 	 10.99746012 	 5.92056396 	 42.94067758 	 875.87331814 	 184.07505357 	 54.81487731 	 0.00000000 	 0.00000000 	 7.57205291 	 28.68006018 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2004 	 7.92140037 	 1.47488646 	 324.94715988 	 6.06837375 	 118.51903312 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 14.03170000 	 110.78780000 	 11.40530000 	 1.57340000 	 11.86601916 	 4.13270000 	 4.11450000 	 0.99020000 	 2.39893338 	 0.00000000 	 10.98942159 	 5.83393534 	 44.16709264 	 899.57172294 	 191.38785242 	 55.83784294 	 0.00000000 	 0.00000000 	 7.80659098 	 29.74301781 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2005 	 8.18733818 	 0.49656709 	 338.92061410 	 6.14236970 	 115.62260000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 10.41671000 	 109.79120000 	 12.81131000 	 2.06616300 	 6.69697500 	 0.96644380 	 0.93237410 	 3.13167500 	 1.40307763 	 0.00000000 	 4.44055907 	 2.44412400 	 46.30439840 	 831.02250000 	 175.80560000 	 54.85103000 	 0.00000000 	 0.00000000 	 7.56930487 	 25.76303000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2006 	 8.40845345 	 0.61794802 	 342.43318301 	 6.17348473 	 112.78638000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 12.43645400 	 118.63712000 	 14.72245600 	 2.35375200 	 7.17113980 	 1.10682544 	 1.06906948 	 3.20238680 	 1.35973199 	 0.00000000 	 4.23540180 	 2.54334720 	 46.43269856 	 841.39092000 	 178.72440000 	 55.76574800 	 0.00000000 	 0.00000000 	 7.70234597 	 26.46823400 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2007 	 8.62956873 	 0.73932895 	 345.94575191 	 6.20459976 	 109.95016000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 14.45619800 	 127.48304000 	 16.63360200 	 2.64134100 	 7.64530460 	 1.24720708 	 1.20576486 	 3.27309860 	 1.31638634 	 0.00000000 	 4.03024453 	 2.64257040 	 46.56099872 	 851.75934000 	 181.64320000 	 56.68046600 	 0.00000000 	 0.00000000 	 7.83538708 	 27.17343800 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
2008 	 8.85068400 	 0.86070987 	 349.45832082 	 6.23571479 	 107.11394000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 16.47594200 	 136.32896000 	 18.54474800 	 2.92893000 	 8.11946940 	 1.38758872 	 1.34246024 	 3.34381040 	 1.27304070 	 0.00000000 	 3.82508725 	 2.74179360 	 46.68929888 	 862.12776000 	 184.56200000 	 57.59518400 	 0.00000000 	 0.00000000 	 7.96842818 	 27.87864200 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000 	 0.00000000
